river_id,slug,local_name,qaulified_name,station_id,order
1498,river-dearne,River Dearne,River Dearne,8101,5
1498,river-dearne,River Dearne,River Dearne,8064,6
1498,river-dearne,River Dearne,River Dearne,8027,7
1498,river-dearne,River Dearne,River Dearne,8002,8
1498,river-dearne,River Dearne,River Dearne,9333,9
1498,river-dearne,River Dearne,River Dearne,9332,10
1499,river-deben,River Deben,River Deben,6087,1
1499,river-deben,River Deben,River Deben,6297,2
1500,river-dee,River Dee,River Dee,4178,1
1500,river-dee,River Dee,River Dee,4165,2
1500,river-dee,River Dee,River Dee,4152,3
1500,river-dee,River Dee,River Dee,4163,4
1500,river-dee,River Dee,River Dee,4176,5
1500,river-dee,River Dee,River Dee,4241,6
1500,river-dee,River Dee,River Dee,4170,7
1500,river-dee,River Dee,River Dee,4173,8
1502,river-dene-gloucestershire,River Dene,River Dene (Gloucestershire),9029,1
1501,river-dene-warwickshire,River Dene,River Dene (Warwickshire),9078,1
1501,river-dene-warwickshire,River Dene,River Dene (Warwickshire),2029,2
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5178,1
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5174,2
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5179,3
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5103,4
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5181,5
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5180,6
1506,river-derwent-cumbria,River Derwent,River Derwent (Cumbria),5155,7
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2097,1
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2230,2
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2118,3
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2103,4
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2138,5
1505,river-derwent-derbyshire,River Derwent,River Derwent (Derbyshire),2130,6
1504,river-derwent-northumberland,River Derwent,River Derwent (Northumberland),8376,1
1504,river-derwent-northumberland,River Derwent,River Derwent (Northumberland),8272,2
1504,river-derwent-northumberland,River Derwent,River Derwent (Northumberland),8292,3
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),9355,1
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8214,2
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8132,3
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8131,4
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8130,5
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),9356,6
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8039,7
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8280,8
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8074,9
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),8037,10
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),9358,11
1503,river-derwent-yorkshire,River Derwent,River Derwent (Yorkshire),9388,12
1507,river-dever,River Dever,River Dever,9173,1
1508,river-devon,River Devon,River Devon,2190,1
1509,river-dikler,River Dikler,River Dikler,7041,1
1510,river-doe-lea,River Doe Lea,River Doe Lea,8197,1
1511,river-don,River Don,River Don,8247,1
1511,river-don,River Don,River Don,9326,2
1511,river-don,River Don,River Don,8323,3
1511,river-don,River Don,River Don,8248,4
1511,river-don,River Don,River Don,8090,5
1511,river-don,River Don,River Don,8174,6
1511,river-don,River Don,River Don,8175,7
1511,river-don,River Don,River Don,9375,8
1511,river-don,River Don,River Don,8135,9
1511,river-don,River Don,River Don,8349,10
1511,river-don,River Don,River Don,8067,11
1511,river-don,River Don,River Don,8242,12
1511,river-don,River Don,River Don,8259,13
1512,river-dore,River Dore,River Dore,4027,1
1513,river-douglas,River Douglas,River Douglas,5117,1
1513,river-douglas,River Douglas,River Douglas,5152,2
1513,river-douglas,River Douglas,River Douglas,5006,3
1513,river-douglas,River Douglas,River Douglas,5106,4
1513,river-douglas,River Douglas,River Douglas,5147,5
1514,river-dour,River Dour,River Dour,9019,1
1515,river-dove-north-yorkshire,River Dove,River Dove (North Yorkshire),8117,1
1517,river-dove-south-yorkshire,River Dove,River Dove (South Yorkshire),8241,1
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),2119,1
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),9070,2
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),2101,3
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),2133,4
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),2150,5
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),9059,6
1516,river-dove-staffordshire,River Dove,River Dove (Staffordshire),2107,7
1518,river-drone,River Drone,River Drone,9338,1
1518,river-drone,River Drone,River Drone,8069,2
1519,river-duddon,River Duddon,River Duddon,5142,1
1519,river-duddon,River Duddon,River Duddon,5044,2
1520,river-darwell,River Darwell,River Darwell,1121,1
1521,river-dulas,River Dulas,River Dulas,2017,1
1523,river-dun-berkshire,River Dun,River Dun (Berkshire),7120,1
1522,river-dun-hampshire,River Dun,River Dun (Hampshire),9232,1
1524,river-eamont,River Eamont,River Eamont,5206,1
1524,river-eamont,River Eamont,River Eamont,5168,2
1524,river-eamont,River Eamont,River Eamont,5046,3
1524,river-eamont,River Eamont,River Eamont,5141,4
1525,river-east-allen,River East Allen,River East Allen,8005,1
1526,river-eau,River Eau,River Eau,2211,1
1527,river-ebble,River Ebble,River Ebble,3371,1
1527,river-ebble,River Ebble,River Ebble,3318,2
1528,river-ecclesbourne,River Ecclesbourne,River Ecclesbourne,2124,1
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5157,1
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5059,2
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5005,3
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5138,4
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5058,5
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5081,6
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5171,7
1529,river-eden-cumbria,River Eden,River Eden (Cumbria),5127,8
1530,river-eden-kent,River Eden,River Eden (Kent),1081,1
1530,river-eden-kent,River Eden,River Eden (Kent),1071,2
1530,river-eden-kent,River Eden,River Eden (Kent),1091,3
1530,river-eden-kent,River Eden,River Eden (Kent),1084,4
1531,river-ehen,River Ehen,River Ehen,5014,1
1531,river-ehen,River Ehen,River Ehen,5047,2
1531,river-ehen,River Ehen,River Ehen,5018,3
1532,river-elan,River Elan,River Elan,4008,1
1533,river-ellen,River Ellen,River Ellen,5024,1
1534,river-ems,River Ems,River Ems,1155,1
1535,river-enborne,River Enborne,River Enborne,7128,1
1536,river-erewash,River Erewash,River Erewash,2155,1
1536,river-erewash,River Erewash,River Erewash,2159,2
1536,river-erewash,River Erewash,River Erewash,2164,3
1537,river-erme,River Erme,River Erme,3208,1
1537,river-erme,River Erme,River Erme,3219,2
1538,river-esk-north-cumbria,River Esk,River Esk (North Cumbria),5207,1
1540,river-esk-west-cumbria,River Esk,River Esk (West Cumbria),5037,1
1539,river-esk-yorkshire,River Esk,River Esk (Yorkshire),8331,1
1539,river-esk-yorkshire,River Esk,River Esk (Yorkshire),8232,2
1539,river-esk-yorkshire,River Esk,River Esk (Yorkshire),8233,3
1539,river-esk-yorkshire,River Esk,River Esk (Yorkshire),8216,4
1541,river-etherow,River Etherow,River Etherow,5154,1
1541,river-etherow,River Etherow,River Etherow,5035,2
1542,river-evenlode,River Evenlode,River Evenlode,7002,1
1542,river-evenlode,River Evenlode,River Evenlode,7050,2
1542,river-evenlode,River Evenlode,River Evenlode,9050,3
1542,river-evenlode,River Evenlode,River Evenlode,7051,4
1542,river-evenlode,River Evenlode,River Evenlode,7053,5
1542,river-evenlode,River Evenlode,River Evenlode,7054,6
1543,river-exe,River Exe,River Exe,3254,1
1543,river-exe,River Exe,River Exe,3256,2
1543,river-exe,River Exe,River Exe,3258,3
1543,river-exe,River Exe,River Exe,3246,4
1543,river-exe,River Exe,River Exe,3260,5
1543,river-exe,River Exe,River Exe,9427,6
1543,river-exe,River Exe,River Exe,3251,7
1543,river-exe,River Exe,River Exe,9010,8
1543,river-exe,River Exe,River Exe,3094,9
1544,river-fal,River Fal,River Fal,3174,1
1544,river-fal,River Fal,River Fal,3164,2
1545,river-flit,River Flit,River Flit,6077,1
1546,river-font,River Font,River Font,8154,1
1547,river-foss,River Foss,River Foss,9305,1
1547,river-foss,River Foss,River Foss,8235,2
1547,river-foss,River Foss,River Foss,9387,3
1548,river-foulness,River Foulness,River Foulness,9141,1
1548,river-foulness,River Foulness,River Foulness,8282,2
1549,river-fowey,River Fowey,River Fowey,3142,1
1549,river-fowey,River Fowey,River Fowey,3139,2
1549,river-fowey,River Fowey,River Fowey,3152,3
1549,river-fowey,River Fowey,River Fowey,3386,4
1067,river-frome-bristol,River Frome,River Frome (Bristol),3009,1
1067,river-frome-bristol,River Frome,River Frome (Bristol),3023,2
1067,river-frome-bristol,River Frome,River Frome (Bristol),3029,3
1067,river-frome-bristol,River Frome,River Frome (Bristol),3036,4
1067,river-frome-bristol,River Frome,River Frome (Bristol),3413,5
1067,river-frome-bristol,River Frome,River Frome (Bristol),3412,6
1550,river-frome-severn,River Frome,River Frome (Severn),2175,1
1550,river-frome-severn,River Frome,River Frome (Severn),2176,2
1550,river-frome-severn,River Frome,River Frome (Severn),2019,3
1550,river-frome-severn,River Frome,River Frome (Severn),2177,4
1551,river-frome-wye,River Frome,River Frome (Wye),4223,1
1551,river-frome-wye,River Frome,River Frome (Wye),4003,2
1551,river-frome-wye,River Frome,River Frome (Wye),4036,3
1552,river-fromus,River Fromus,River Fromus,6092,1
1553,river-gade,River Gade,River Gade,7185,1
1553,river-gade,River Gade,River Gade,7188,2
1554,river-gannel,River Gannel,River Gannel,3135,1
1555,river-gaunless,River Gaunless,River Gaunless,8055,1
1555,river-gaunless,River Gaunless,River Gaunless,8128,2
1555,river-gaunless,River Gaunless,River Gaunless,8361,3
1555,river-gaunless,River Gaunless,River Gaunless,8192,4
1555,river-gaunless,River Gaunless,River Gaunless,8360,5
1555,river-gaunless,River Gaunless,River Gaunless,8068,6
1555,river-gaunless,River Gaunless,River Gaunless,8198,7
1556,river-gelt,River Gelt,River Gelt,5074,1
1557,river-gipping,River Gipping,River Gipping,6086,1
1558,river-glem,River Glem,River Glem,6135,1
1559,river-glen,River Glen,River Glen,6035,1
1559,river-glen,River Glen,River Glen,6022,2
1560,river-glenderamackin,River Glenderamackin,River Glenderamackin,5140,1
1561,river-glyme,River Glyme,River Glyme,7052,1
1562,river-gowan,River Gowan,River Gowan,9131,1
1563,river-gowy,River Gowy,River Gowy,5019,1
1564,river-goyt,River Goyt,River Goyt,5232,1
1564,river-goyt,River Goyt,River Goyt,5096,2
1565,river-granta,River Granta,River Granta,6074,1
1565,river-granta,River Granta,River Granta,6194,2
1565,river-granta,River Granta,River Granta,6195,3
1566,river-graveney,River Graveney,River Graveney,7307,1
1566,river-graveney,River Graveney,River Graveney,7308,2
1567,river-great-ouse,River Great Ouse,River Great Ouse,6158,1
1567,river-great-ouse,River Great Ouse,River Great Ouse,6183,2
1567,river-great-ouse,River Great Ouse,River Great Ouse,6159,3
1567,river-great-ouse,River Great Ouse,River Great Ouse,6274,4
1567,river-great-ouse,River Great Ouse,River Great Ouse,6185,5
1567,river-great-ouse,River Great Ouse,River Great Ouse,6163,6
1567,river-great-ouse,River Great Ouse,River Great Ouse,6387,7
1567,river-great-ouse,River Great Ouse,River Great Ouse,6162,8
1567,river-great-ouse,River Great Ouse,River Great Ouse,6276,9
1567,river-great-ouse,River Great Ouse,River Great Ouse,6166,10
1567,river-great-ouse,River Great Ouse,River Great Ouse,6167,11
1567,river-great-ouse,River Great Ouse,River Great Ouse,6168,12
1567,river-great-ouse,River Great Ouse,River Great Ouse,6291,13
1567,river-great-ouse,River Great Ouse,River Great Ouse,6169,14
1567,river-great-ouse,River Great Ouse,River Great Ouse,6289,15
1567,river-great-ouse,River Great Ouse,River Great Ouse,6171,16
1567,river-great-ouse,River Great Ouse,River Great Ouse,6172,17
1567,river-great-ouse,River Great Ouse,River Great Ouse,6173,18
1567,river-great-ouse,River Great Ouse,River Great Ouse,6174,19
1567,river-great-ouse,River Great Ouse,River Great Ouse,6078,20
1567,river-great-ouse,River Great Ouse,River Great Ouse,6264,21
1567,river-great-ouse,River Great Ouse,River Great Ouse,6175,22
1567,river-great-ouse,River Great Ouse,River Great Ouse,6176,23
1567,river-great-ouse,River Great Ouse,River Great Ouse,6177,24
1567,river-great-ouse,River Great Ouse,River Great Ouse,6178,25
1567,river-great-ouse,River Great Ouse,River Great Ouse,6179,26
1567,river-great-ouse,River Great Ouse,River Great Ouse,6180,27
1567,river-great-ouse,River Great Ouse,River Great Ouse,6278,28
1567,river-great-ouse,River Great Ouse,River Great Ouse,6254,29
1567,river-great-ouse,River Great Ouse,River Great Ouse,6290,30
1567,river-great-ouse,River Great Ouse,River Great Ouse,9380,31
1567,river-great-ouse,River Great Ouse,River Great Ouse,6009,32
1568,river-greet,River Greet,River Greet,2216,1
1569,river-greta-cumbria,River Greta,River Greta (Cumbria),9419,1
1569,river-greta-cumbria,River Greta,River Greta (Cumbria),5060,2
1569,river-greta-cumbria,River Greta,River Greta (Cumbria),5175,3
1570,river-greta-durham,River Greta,River Greta (Durham),8177,1
1571,river-haddeo,River Haddeo,River Haddeo,9354,1
1571,river-haddeo,River Haddeo,River Haddeo,9353,2
1571,river-haddeo,River Haddeo,River Haddeo,9342,3
1571,river-haddeo,River Haddeo,River Haddeo,9352,4
1572,river-hamble,River Hamble,River Hamble,9211,1
1572,river-hamble,River Hamble,River Hamble,9197,2
1572,river-hamble,River Hamble,River Hamble,9203,3
1572,river-hamble,River Hamble,River Hamble,9200,4
1573,river-hamps,River Hamps,River Hamps,2117,1
1574,river-harbourne,River Harbourne,River Harbourne,3210,1
1574,river-harbourne,River Harbourne,River Harbourne,3217,2
1574,river-harbourne,River Harbourne,River Harbourne,3360,3
2035,"river-harbourne,-harbertonford-tributary","River Harbourne, Harbertonford Tributary","River Harbourne, Harbertonford Tributary",9439,1
1575,river-hart,River Hart,River Hart,7148,1
1575,river-hart,River Hart,River Hart,7147,2
1575,river-hart,River Hart,River Hart,7146,3
1575,river-hart,River Hart,River Hart,7145,4
1576,river-hayle,River Hayle,River Hayle,3166,1
1576,river-hayle,River Hayle,River Hayle,3165,2
1576,river-hayle,River Hayle,River Hayle,3172,3
1577,river-hindburn,River Hindburn,River Hindburn,5156,1
1578,river-hipper,River Hipper,River Hipper,8300,1
1578,river-hipper,River Hipper,River Hipper,8047,2
1578,river-hipper,River Hipper,River Hipper,8295,3
1579,river-hiz,River Hiz,River Hiz,6076,1
1580,river-hodder,River Hodder,River Hodder,5071,1
1581,river-holme,River Holme,River Holme,8342,1
1581,river-holme,River Holme,River Holme,8165,2
1582,river-hooke,River Hooke,River Hooke,3271,1
1583,river-hull,River Hull,River Hull,9367,8
1583,river-hull,River Hull,River Hull,9385,6
1583,river-hull,River Hull,River Hull,8381,4
1583,river-hull,River Hull,River Hull,9364,2
1583,river-hull,River Hull,River Hull,8103,10
1583,river-hull,River Hull,River Hull,8335,9
1583,river-hull,River Hull,River Hull,9366,7
1583,river-hull,River Hull,River Hull,8281,5
1583,river-hull,River Hull,River Hull,8385,3
1583,river-hull,River Hull,River Hull,9146,1
1584,river-hyndburn,River Hyndburn,River Hyndburn,5223,1
2036,river-idle,River Idle,River Idle,2156,1
2036,river-idle,River Idle,River Idle,2106,2
1585,river-ingrebourne,River Ingrebourne,River Ingrebourne,7384,1
1585,river-ingrebourne,River Ingrebourne,River Ingrebourne,9325,2
1586,river-inny,River Inny,River Inny,3181,1
1587,river-irk,River Irk,River Irk,5034,1
1588,river-irt,River Irt,River Irt,5182,1
1589,river-irthing,River Irthing,River Irthing,5183,1
1590,river-irwell,River Irwell,River Irwell,5195,1
1590,river-irwell,River Irwell,River Irwell,5075,2
1590,river-irwell,River Irwell,River Irwell,5136,3
1590,river-irwell,River Irwell,River Irwell,5115,4
1590,river-irwell,River Irwell,River Irwell,5026,5
1590,river-irwell,River Irwell,River Irwell,5230,6
1590,river-irwell,River Irwell,River Irwell,5076,7
1590,river-irwell,River Irwell,River Irwell,5095,8
1590,river-irwell,River Irwell,River Irwell,5003,9
1591,river-isbourne,River Isbourne,River Isbourne,2193,1
1591,river-isbourne,River Isbourne,River Isbourne,2194,2
1591,river-isbourne,River Isbourne,River Isbourne,2024,3
1592,river-ise,River Ise,River Ise,6109,1
1592,river-ise,River Ise,River Ise,6113,2
1592,river-ise,River Ise,River Ise,6104,3
1593,river-isle,River Isle,River Isle,3076,1
1593,river-isle,River Isle,River Isle,3077,2
1593,river-isle,River Isle,River Isle,3380,3
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1054,1
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),9194,2
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1052,3
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1059,4
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1055,5
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1048,6
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),9220,7
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1049,8
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1056,9
1594,river-itchen-hampshire,River Itchen,River Itchen (Hampshire),1034,10
1595,river-itchen-warwickshire,River Itchen,River Itchen (Warwickshire),2080,1
1596,river-ivel,River Ivel,River Ivel,6182,1
1596,river-ivel,River Ivel,River Ivel,6181,2
1597,river-jordan,River Jordan,River Jordan,6021,1
1597,river-jordan,River Jordan,River Jordan,6019,2
1598,river-keekle,River Keekle,River Keekle,5131,1
1599,river-keer,River Keer,River Keer,5068,1
1600,river-kenn-tributary,River Kenn Tributary,River Kenn Tributary,3356,1
1601,river-kennall,River Kennall,River Kennall,3385,1
1602,river-kennet,River Kennet,River Kennet,7112,1
1602,river-kennet,River Kennet,River Kennet,7113,2
1602,river-kennet,River Kennet,River Kennet,7118,3
1602,river-kennet,River Kennet,River Kennet,7117,4
1602,river-kennet,River Kennet,River Kennet,7122,5
1602,river-kennet,River Kennet,River Kennet,9395,6
1602,river-kennet,River Kennet,River Kennet,7131,7
1603,river-kennett,River Kennett,River Kennett,6249,1
1603,river-kennett,River Kennett,River Kennett,6253,2
1604,river-kensey,River Kensey,River Kensey,3192,1
1604,river-kensey,River Kensey,River Kensey,3337,2
1605,river-kent,River Kent,River Kent,5017,1
1605,river-kent,River Kent,River Kent,5225,2
1605,river-kent,River Kent,River Kent,5126,3
1606,river-kenwyn,River Kenwyn,River Kenwyn,3163,1
1607,river-key,River Key,River Key,7013,1
1608,river-kyle,River Kyle,River Kyle,9143,1
1609,river-kym,River Kym,River Kym,6153,2
1609,river-kym,River Kym,River Kym,6155,3
1610,river-lambourn,River Lambourn,River Lambourn,7123,1
1610,river-lambourn,River Lambourn,River Lambourn,9020,2
1610,river-lambourn,River Lambourn,River Lambourn,7126,3
1610,river-lambourn,River Lambourn,River Lambourn,9292,4
1611,river-lark,River Lark,River Lark,6251,1
1611,river-lark,River Lark,River Lark,6255,2
1611,river-lark,River Lark,River Lark,6279,3
1611,river-lark,River Lark,River Lark,6260,4
1611,river-lark,River Lark,River Lark,6271,5
1613,river-lavant-hampshire,River Lavant,River Lavant (Hampshire),9191,1
1613,river-lavant-hampshire,River Lavant,River Lavant (Hampshire),9223,2
1612,river-lavant-sussex,River Lavant,River Lavant (Sussex),1163,1
1612,river-lavant-sussex,River Lavant,River Lavant (Sussex),9244,2
1614,river-laver,River Laver,River Laver,9346,1
1614,river-laver,River Laver,River Laver,8171,2
1618,river-lea,River Lea,River Lea,7329,1
1618,river-lea,River Lea,River Lea,7330,2
1618,river-lea,River Lea,River Lea,9289,3
1618,river-lea,River Lea,River Lea,7332,4
1618,river-lea,River Lea,River Lea,7333,5
1618,river-lea,River Lea,River Lea,7357,7
1618,river-lea,River Lea,River Lea,7374,10
1618,river-lea,River Lea,River Lea,7361,8
1618,river-lea,River Lea,River Lea,7375,11
1618,river-lea,River Lea,River Lea,7365,9
1618,river-lea,River Lea,River Lea,9047,6
1615,river-leach,River Leach,River Leach,7033,1
1616,river-leadon,River Leadon,River Leadon,2205,1
1616,river-leadon,River Leadon,River Leadon,2012,2
1617,river-leam,River Leam,River Leam,2079,1
1617,river-leam,River Leam,River Leam,2184,2
1619,river-leen,River Leen,River Leen,2165,1
1619,river-leen,River Leen,River Leen,2163,2
1620,river-lemon,River Lemon,River Lemon,3209,1
1620,river-lemon,River Lemon,River Lemon,3223,2
1620,river-lemon,River Lemon,River Lemon,3205,3
1620,river-lemon,River Lemon,River Lemon,3354,4
1620,river-lemon,River Lemon,River Lemon,9009,5
1621,river-leven-cumbria,River Leven,River Leven (Cumbria),5160,1
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8071,1
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8088,2
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8364,3
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8200,4
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8365,5
1622,river-leven-yorkshire,River Leven,River Leven (Yorkshire),8082,6
1623,river-lew,River Lew,River Lew,3121,1
1624,river-lim,River Lim,River Lim,3420,1
1625,river-lin,River Lin,River Lin,9016,1
1626,river-little-ouse,River Little Ouse,River Little Ouse,6270,1
1626,river-little-ouse,River Little Ouse,River Little Ouse,6247,2
1626,river-little-ouse,River Little Ouse,River Little Ouse,6257,3
1627,river-lod,River Lod,River Lod,1009,1
1628,river-loddon,River Loddon,River Loddon,7154,7
1628,river-loddon,River Loddon,River Loddon,7152,6
1628,river-loddon,River Loddon,River Loddon,7151,5
1628,river-loddon,River Loddon,River Loddon,7138,4
1628,river-loddon,River Loddon,River Loddon,7139,3
1628,river-loddon,River Loddon,River Loddon,7136,2
1628,river-loddon,River Loddon,River Loddon,7134,1
1629,river-lostock,River Lostock,River Lostock,5010,1
1629,river-lostock,River Lostock,River Lostock,5083,2
1630,river-lowman,River Lowman,River Lowman,3248,1
1630,river-lowman,River Lowman,River Lowman,9008,2
1631,river-lowther,River Lowther,River Lowther,5170,1
1631,river-lowther,River Lowther,River Lowther,5169,2
1632,river-lox,River Lox,River Lox,9256,1
1632,river-lox,River Lox,River Lox,9259,2
1633,river-loxley,River Loxley,River Loxley,8249,1
1633,river-loxley,River Loxley,River Loxley,9038,2
1634,river-lud,River Lud,River Lud,6017,1
1635,river-lugg,River Lugg,River Lugg,4022,1
1635,river-lugg,River Lugg,River Lugg,4007,2
1635,river-lugg,River Lugg,River Lugg,4006,3
1635,river-lugg,River Lugg,River Lugg,4019,4
1636,river-lune,River Lune,River Lune,5094,1
1636,river-lune,River Lune,River Lune,5077,2
1636,river-lune,River Lune,River Lune,5029,3
1636,river-lune,River Lune,River Lune,9127,4
1636,river-lune,River Lune,River Lune,5080,5
1638,river-lyd-devon,River Lyd,River Lyd (Devon),3202,1
1637,river-lyd-gloucestershire,River Lyd,River Lyd (Gloucestershire),2055,1
1637,river-lyd-gloucestershire,River Lyd,River Lyd (Gloucestershire),2087,2
2044,river-loddon-dorset,River Loddon,River Loddon (Dorset),3307,1
1640,river-lymn,River Lymn,River Lymn,6112,1
1641,river-lynher,River Lynher,River Lynher,3184,1
1642,river-manifold,River Manifold,River Manifold,2113,1
1643,river-marden,River Marden,River Marden,3383,1
1643,river-marden,River Marden,River Marden,3038,2
1644,river-mardle,River Mardle,River Mardle,9015,1
1645,river-maun,River Maun,River Maun,2212,1
1645,river-maun,River Maun,River Maun,2146,2
1645,river-maun,River Maun,River Maun,2147,3
1646,river-mease,River Mease,River Mease,9106,1
1647,river-meden,River Meden,River Meden,2186,1
1647,river-meden,River Meden,River Meden,2148,2
1648,river-medina,River Medina,River Medina,1047,1
1648,river-medina,River Medina,River Medina,1020,2
1649,river-medlock,River Medlock,River Medlock,5194,1
1649,river-medlock,River Medlock,River Medlock,5088,2
1650,river-medway,River Medway,River Medway,1072,1
1650,river-medway,River Medway,River Medway,1088,2
1650,river-medway,River Medway,River Medway,1066,3
1650,river-medway,River Medway,River Medway,1067,4
1650,river-medway,River Medway,River Medway,1080,5
1650,river-medway,River Medway,River Medway,1090,6
1650,river-medway,River Medway,River Medway,1074,7
1650,river-medway,River Medway,River Medway,9124,8
1650,river-medway,River Medway,River Medway,1069,9
1650,river-medway,River Medway,River Medway,1089,10
1650,river-medway,River Medway,River Medway,1083,11
1650,river-medway,River Medway,River Medway,1064,12
1650,river-medway,River Medway,River Medway,1063,13
1650,river-medway,River Medway,River Medway,1029,14
1651,river-meese,River Meese,River Meese,2027,1
1652,river-meon,River Meon,River Meon,9177,1
1652,river-meon,River Meon,River Meon,9181,2
1652,river-meon,River Meon,River Meon,9178,3
1652,river-meon,River Meon,River Meon,9182,4
1652,river-meon,River Meon,River Meon,9179,5
1652,river-meon,River Meon,River Meon,9180,6
1653,river-mersey,River Mersey,River Mersey,5021,1
1653,river-mersey,River Mersey,River Mersey,5101,2
1653,river-mersey,River Mersey,River Mersey,5008,3
1653,river-mersey,River Mersey,River Mersey,5052,4
1653,river-mersey,River Mersey,River Mersey,5149,5
1653,river-mersey,River Mersey,River Mersey,5050,6
1653,river-mersey,River Mersey,River Mersey,5084,7
1654,river-mimram,River Mimram,River Mimram,7334,1
1654,river-mimram,River Mimram,River Mimram,7335,2
1654,river-mimram,River Mimram,River Mimram,7336,3
1655,river-mint,River Mint,River Mint,5098,1
1656,river-misbourne,River Misbourne,River Misbourne,7194,1
1656,river-misbourne,River Misbourne,River Misbourne,7407,2
1657,river-mole-devon,River Mole,River Mole (Devon),3110,1
1657,river-mole-devon,River Mole,River Mole (Devon),3096,2
1657,river-mole-devon,River Mole,River Mole (Devon),3127,3
1658,river-mole-surrey,River Mole,River Mole (Surrey),7399,1
1658,river-mole-surrey,River Mole,River Mole (Surrey),7250,2
1658,river-mole-surrey,River Mole,River Mole (Surrey),7254,3
1658,river-mole-surrey,River Mole,River Mole (Surrey),7257,4
1658,river-mole-surrey,River Mole,River Mole (Surrey),7260,5
1658,river-mole-surrey,River Mole,River Mole (Surrey),7261,6
1658,river-mole-surrey,River Mole,River Mole (Surrey),7262,7
1658,river-mole-surrey,River Mole,River Mole (Surrey),7263,8
1659,river-nadder,River Nadder,River Nadder,3330,1
1659,river-nadder,River Nadder,River Nadder,3329,2
1660,river-nar,River Nar,River Nar,6288,1
1660,river-nar,River Nar,River Nar,6277,2
1661,river-neet,River Neet,River Neet,3131,1
1661,river-neet,River Neet,River Neet,3151,2
1662,river-nene,River Nene,River Nene,6101,1
1662,river-nene,River Nene,River Nene,6120,2
1662,river-nene,River Nene,River Nene,6117,3
1662,river-nene,River Nene,River Nene,6108,4
1662,river-nene,River Nene,River Nene,6115,5
1662,river-nene,River Nene,River Nene,9374,6
1662,river-nene,River Nene,River Nene,6116,7
1662,river-nene,River Nene,River Nene,6110,8
1662,river-nene,River Nene,River Nene,6111,9
1662,river-nene,River Nene,River Nene,6107,10
1662,river-nene,River Nene,River Nene,6286,11
1662,river-nene,River Nene,River Nene,6121,12
1662,river-nene,River Nene,River Nene,6014,13
1663,river-nidd,River Nidd,River Nidd,8086,1
1663,river-nidd,River Nidd,River Nidd,8160,2
